W;B;E;S;RE_OA_a;RE_OA_b;Bewerkingstype;Count
2.000000000000000000;5.000000000000000000;0.000000000000000000;F;0.010197421071585800;1.180493727741990000;2.000000000000000000;0.000000000000000000
2.000000000000000000;5.000000000000000000;0.000000000000000000;G;0.010197421071585800;1.180493727741990000;2.000000000000000000;0.000000000000000000
2.000000000000000000;5.000000000000000000;1.000000000000000000;A;0.011956741529944200;0.754073784837219000;3.000000000000000000;0.000000000000000000
2.000000000000000000;5.000000000000000000;1.000000000000000000;B;0.011956741529944200;0.754073784837219000;0.000000000000000000;98.000000000000000000
2.000000000000000000;5.000000000000000000;1.000000000000000000;C;0.011956741529944200;0.754073784837219000;2.000000000000000000;0.000000000000000000
2.000000000000000000;5.000000000000000000;1.000000000000000000;D;0.011956741529944200;0.754073784837219000;2.000000000000000000;0.000000000000000000
2.000000000000000000;5.000000000000000000;1.000000000000000000;E;0.011956741529944200;0.754073784837219000;2.000000000000000000;0.000000000000000000
2.000000000000000000;5.000000000000000000;1.000000000000000000;F;0.011956741529944200;0.754073784837219000;2.000000000000000000;0.000000000000000000
2.000000000000000000;5.000000000000000000;1.000000000000000000;G;0.011956741529944200;0.754073784837219000;2.000000000000000000;0.000000000000000000
2.000000000000000000;5.000000000000000000;2.000000000000000000;A;0.002720553876417380;1.554278943840560000;0.000000000000000000;120.000000000000000000
2.000000000000000000;5.000000000000000000;2.000000000000000000;B;0.010344751807826900;0.788507942718335000;0.000000000000000000;239.000000000000000000
2.000000000000000000;5.000000000000000000;2.000000000000000000;C;0.010344751807826900;0.788507942718335000;2.000000000000000000;0.000000000000000000
2.000000000000000000;5.000000000000000000;2.000000000000000000;D;0.010344751807826900;0.788507942718335000;2.000000000000000000;0.000000000000000000
2.000000000000000000;5.000000000000000000;2.000000000000000000;E;0.010344751807826900;0.788507942718335000;2.000000000000000000;0.000000000000000000
2.000000000000000000;5.000000000000000000;2.000000000000000000;F;0.010344751807826900;0.788507942718335000;2.000000000000000000;0.000000000000000000
2.000000000000000000;5.000000000000000000;2.000000000000000000;G;0.010344751807826900;0.788507942718335000;2.000000000000000000;0.000000000000000000
2.000000000000000000;6.000000000000000000;0.000000000000000000;A;0.000000000000000000;3.000000000000000000;5.000000000000000000;0.000000000000000000
2.000000000000000000;6.000000000000000000;0.000000000000000000;B;0.003314081151258950;1.468624490745540000;5.000000000000000000;0.000000000000000000
2.000000000000000000;6.000000000000000000;0.000000000000000000;C;0.003314081151258950;1.468624490745540000;5.000000000000000000;0.000000000000000000
2.000000000000000000;6.000000000000000000;0.000000000000000000;D;0.003314081151258950;1.468624490745540000;5.000000000000000000;0.000000000000000000
2.000000000000000000;6.000000000000000000;0.000000000000000000;E;0.003314081151258950;1.468624490745540000;5.000000000000000000;0.000000000000000000
2.000000000000000000;6.000000000000000000;0.000000000000000000;F;0.003314081151258950;1.468624490745540000;5.000000000000000000;0.000000000000000000
2.000000000000000000;6.000000000000000000;0.000000000000000000;G;0.003314081151258950;1.468624490745540000;5.000000000000000000;0.000000000000000000
2.000000000000000000;6.000000000000000000;1.000000000000000000;A;0.001245876315582550;2.090270769045720000;3.000000000000000000;0.000000000000000000
2.000000000000000000;6.000000000000000000;1.000000000000000000;B;0.001245876315582550;2.090270769045720000;0.000000000000000000;97.000000000000000000
2.000000000000000000;6.000000000000000000;1.000000000000000000;C;0.001245876315582550;2.090270769045720000;2.000000000000000000;0.000000000000000000
2.000000000000000000;6.000000000000000000;1.000000000000000000;D;0.001245876315582550;2.090270769045720000;2.000000000000000000;0.000000000000000000
2.000000000000000000;6.000000000000000000;1.000000000000000000;E;0.001245876315582550;2.090270769045720000;2.000000000000000000;0.000000000000000000
2.000000000000000000;6.000000000000000000;1.000000000000000000;F;0.001245876315582550;2.090270769045720000;2.000000000000000000;0.000000000000000000
2.000000000000000000;6.000000000000000000;1.000000000000000000;G;0.001245876315582550;2.090270769045720000;2.000000000000000000;0.000000000000000000
2.000000000000000000;6.000000000000000000;2.000000000000000000;A;0.000000000000000000;3.000000000000000000;0.000000000000000000;69.000000000000000000
2.000000000000000000;6.000000000000000000;2.000000000000000000;B;0.003314081151258950;1.468624490745540000;0.000000000000000000;97.000000000000000000
2.000000000000000000;6.000000000000000000;2.000000000000000000;C;0.003314081151258950;1.468624490745540000;2.000000000000000000;0.000000000000000000
2.000000000000000000;6.000000000000000000;2.000000000000000000;D;0.003314081151258950;1.468624490745540000;2.000000000000000000;0.000000000000000000
2.000000000000000000;6.000000000000000000;2.000000000000000000;E;0.003314081151258950;1.468624490745540000;2.000000000000000000;0.000000000000000000
2.000000000000000000;6.000000000000000000;2.000000000000000000;F;0.003314081151258950;1.468624490745540000;2.000000000000000000;0.000000000000000000
2.000000000000000000;6.000000000000000000;2.000000000000000000;G;0.003314081151258950;1.468624490745540000;2.000000000000000000;0.000000000000000000
2.000000000000000000;7.000000000000000000;0.000000000000000000;A;0.013652434049496900;0.860538482458529000;0.000000000000000000;61.000000000000000000
2.000000000000000000;7.000000000000000000;0.000000000000000000;B;0.013652434049496900;0.860538482458529000;2.000000000000000000;0.000000000000000000
2.000000000000000000;7.000000000000000000;0.000000000000000000;C;0.013652434049496900;0.860538482458529000;2.000000000000000000;0.000000000000000000
2.000000000000000000;7.000000000000000000;0.000000000000000000;D;0.013652434049496900;0.860538482458529000;2.000000000000000000;0.000000000000000000
2.000000000000000000;7.000000000000000000;0.000000000000000000;E;0.013652434049496900;0.860538482458529000;2.000000000000000000;0.000000000000000000
2.000000000000000000;7.000000000000000000;0.000000000000000000;F;0.013652434049496900;0.860538482458529000;2.000000000000000000;0.000000000000000000
2.000000000000000000;7.000000000000000000;0.000000000000000000;G;0.013652434049496900;0.860538482458529000;2.000000000000000000;0.000000000000000000
2.000000000000000000;7.000000000000000000;1.000000000000000000;A;0.013709534288231300;0.407165966821952000;0.000000000000000000;103.000000000000000000
2.000000000000000000;7.000000000000000000;1.000000000000000000;B;0.013709534288231300;0.407165966821952000;2.000000000000000000;0.000000000000000000
2.000000000000000000;7.000000000000000000;1.000000000000000000;C;0.013709534288231300;0.407165966821952000;2.000000000000000000;0.000000000000000000
2.000000000000000000;7.000000000000000000;1.000000000000000000;D;0.013709534288231300;0.407165966821952000;2.000000000000000000;0.000000000000000000
2.000000000000000000;7.000000000000000000;1.000000000000000000;E;0.013709534288231300;0.407165966821952000;2.000000000000000000;0.000000000000000000
2.000000000000000000;7.000000000000000000;1.000000000000000000;F;0.013709534288231300;0.407165966821952000;2.000000000000000000;0.000000000000000000
2.000000000000000000;7.000000000000000000;1.000000000000000000;G;0.013709534288231300;0.407165966821952000;2.000000000000000000;0.000000000000000000
2.000000000000000000;7.000000000000000000;2.000000000000000000;A;0.012071279274791700;0.419739841963354000;0.000000000000000000;634.000000000000000000
2.000000000000000000;7.000000000000000000;2.000000000000000000;B;0.012071279274791700;0.419739841963354000;2.000000000000000000;0.000000000000000000
2.000000000000000000;7.000000000000000000;2.000000000000000000;C;0.012071279274791700;0.419739841963354000;2.000000000000000000;0.000000000000000000
2.000000000000000000;7.000000000000000000;2.000000000000000000;D;0.012071279274791700;0.419739841963354000;2.000000000000000000;0.000000000000000000
2.000000000000000000;7.000000000000000000;2.000000000000000000;E;0.012071279274791700;0.419739841963354000;2.000000000000000000;0.000000000000000000
2.000000000000000000;7.000000000000000000;2.000000000000000000;F;0.012071279274791700;0.419739841963354000;2.000000000000000000;0.000000000000000000
2.000000000000000000;7.000000000000000000;2.000000000000000000;G;0.012071279274791700;0.419739841963354000;2.000000000000000000;0.000000000000000000
2.000000000000000000;8.000000000000000000;0.000000000000000000;A;0.011842330024364400;0.953740932315776000;0.000000000000000000;85.000000000000000000
2.000000000000000000;8.000000000000000000;0.000000000000000000;B;0.011842330024364400;0.953740932315776000;2.000000000000000000;0.000000000000000000
2.000000000000000000;8.000000000000000000;0.000000000000000000;C;0.011842330024364400;0.953740932315776000;2.000000000000000000;0.000000000000000000
2.000000000000000000;8.000000000000000000;0.000000000000000000;D;0.011842330024364400;0.953740932315776000;2.000000000000000000;0.000000000000000000
2.000000000000000000;8.000000000000000000;0.000000000000000000;E;0.011842330024364400;0.953740932315776000;2.000000000000000000;0.000000000000000000
2.000000000000000000;8.000000000000000000;0.000000000000000000;F;0.011842330024364400;0.953740932315776000;2.000000000000000000;0.000000000000000000
2.000000000000000000;8.000000000000000000;0.000000000000000000;G;0.011842330024364400;0.953740932315776000;2.000000000000000000;0.000000000000000000
2.000000000000000000;8.000000000000000000;1.000000000000000000;A;0.015513904729176300;0.274689640096028000;0.000000000000000000;206.000000000000000000
2.000000000000000000;8.000000000000000000;1.000000000000000000;B;0.015513904729176300;0.274689640096028000;2.000000000000000000;0.000000000000000000
2.000000000000000000;8.000000000000000000;1.000000000000000000;C;0.015513904729176300;0.274689640096028000;2.000000000000000000;0.000000000000000000
2.000000000000000000;8.000000000000000000;1.000000000000000000;D;0.015513904729176300;0.274689640096028000;2.000000000000000000;0.000000000000000000
2.000000000000000000;8.000000000000000000;1.000000000000000000;E;0.015513904729176300;0.274689640096028000;2.000000000000000000;0.000000000000000000
2.000000000000000000;8.000000000000000000;1.000000000000000000;F;0.015513904729176300;0.274689640096028000;2.000000000000000000;0.000000000000000000
2.000000000000000000;8.000000000000000000;1.000000000000000000;G;0.015513904729176300;0.274689640096028000;2.000000000000000000;0.000000000000000000
2.000000000000000000;8.000000000000000000;2.000000000000000000;A;0.004015906158232710;1.544608699364860000;0.000000000000000000;883.000000000000000000
2.000000000000000000;8.000000000000000000;2.000000000000000000;B;0.004015906158232710;1.544608699364860000;2.000000000000000000;0.000000000000000000
2.000000000000000000;8.000000000000000000;2.000000000000000000;C;0.004015906158232710;1.544608699364860000;2.000000000000000000;0.000000000000000000
2.000000000000000000;8.000000000000000000;2.000000000000000000;D;0.004015906158232710;1.544608699364860000;2.000000000000000000;0.000000000000000000
2.000000000000000000;8.000000000000000000;2.000000000000000000;E;0.004015906158232710;1.544608699364860000;2.000000000000000000;0.000000000000000000
2.000000000000000000;8.000000000000000000;2.000000000000000000;F;0.004015906158232710;1.544608699364860000;2.000000000000000000;0.000000000000000000
2.000000000000000000;8.000000000000000000;2.000000000000000000;G;0.004015906158232710;1.544608699364860000;2.000000000000000000;0.000000000000000000
2.000000000000000000;9.000000000000000000;0.000000000000000000;A;0.014080608930925700;1.078227136380130000;0.000000000000000000;90.000000000000000000
2.000000000000000000;9.000000000000000000;0.000000000000000000;B;0.014080608930925700;1.078227136380130000;2.000000000000000000;0.000000000000000000
2.000000000000000000;9.000000000000000000;0.000000000000000000;C;0.014080608930925700;1.078227136380130000;2.000000000000000000;0.000000000000000000
2.000000000000000000;9.000000000000000000;0.000000000000000000;D;0.014080608930925700;1.078227136380130000;2.000000000000000000;0.000000000000000000
2.000000000000000000;9.000000000000000000;0.000000000000000000;E;0.014080608930925700;1.078227136380130000;2.000000000000000000;0.000000000000000000
2.000000000000000000;9.000000000000000000;0.000000000000000000;F;0.014080608930925700;1.078227136380130000;2.000000000000000000;0.000000000000000000
2.000000000000000000;9.000000000000000000;0.000000000000000000;G;0.014080608930925700;1.078227136380130000;2.000000000000000000;0.000000000000000000
2.000000000000000000;9.000000000000000000;1.000000000000000000;A;0.013989038716723500;0.523032983538132000;0.000000000000000000;131.000000000000000000
2.000000000000000000;9.000000000000000000;1.000000000000000000;B;0.013989038716723500;0.523032983538132000;2.000000000000000000;0.000000000000000000
2.000000000000000000;9.000000000000000000;1.000000000000000000;C;0.013989038716723500;0.523032983538132000;2.000000000000000000;0.000000000000000000
2.000000000000000000;9.000000000000000000;1.000000000000000000;D;0.013989038716723500;0.523032983538132000;2.000000000000000000;0.000000000000000000
2.000000000000000000;9.000000000000000000;1.000000000000000000;E;0.013989038716723500;0.523032983538132000;2.000000000000000000;0.000000000000000000
2.000000000000000000;9.000000000000000000;1.000000000000000000;F;0.013989038716723500;0.523032983538132000;2.000000000000000000;0.000000000000000000
2.000000000000000000;9.000000000000000000;1.000000000000000000;G;0.013989038716723500;0.523032983538132000;2.000000000000000000;0.000000000000000000
2.000000000000000000;9.000000000000000000;2.000000000000000000;A;0.009009305339120990;1.166403701800740000;0.000000000000000000;354.000000000000000000
2.000000000000000000;9.000000000000000000;2.000000000000000000;B;0.009009305339120990;1.166403701800740000;2.000000000000000000;0.000000000000000000
2.000000000000000000;9.000000000000000000;2.000000000000000000;C;0.009009305339120990;1.166403701800740000;2.000000000000000000;0.000000000000000000
2.000000000000000000;9.000000000000000000;2.000000000000000000;D;0.009009305339120990;1.166403701800740000;2.000000000000000000;0.000000000000000000
2.000000000000000000;9.000000000000000000;2.000000000000000000;E;0.009009305339120990;1.166403701800740000;2.000000000000000000;0.000000000000000000
2.000000000000000000;9.000000000000000000;2.000000000000000000;F;0.009009305339120990;1.166403701800740000;2.000000000000000000;0.000000000000000000
2.000000000000000000;9.000000000000000000;2.000000000000000000;G;0.009009305339120990;1.166403701800740000;2.000000000000000000;0.000000000000000000
2.000000000000000000;10.000000000000000000;0.000000000000000000;A;0.014240559777844900;1.062776214203710000;0.000000000000000000;1221.000000000000000000
2.000000000000000000;10.000000000000000000;0.000000000000000000;B;0.014240559777844900;1.062776214203710000;2.000000000000000000;0.000000000000000000
2.000000000000000000;10.000000000000000000;0.000000000000000000;C;0.014240559777844900;1.062776214203710000;2.000000000000000000;0.000000000000000000
2.000000000000000000;10.000000000000000000;0.000000000000000000;D;0.014240559777844900;1.062776214203710000;2.000000000000000000;0.000000000000000000
2.000000000000000000;10.000000000000000000;0.000000000000000000;E;0.014240559777844900;1.062776214203710000;2.000000000000000000;0.000000000000000000
2.000000000000000000;10.000000000000000000;0.000000000000000000;F;0.014240559777844900;1.062776214203710000;2.000000000000000000;0.000000000000000000
2.000000000000000000;10.000000000000000000;0.000000000000000000;G;0.014240559777844900;1.062776214203710000;2.000000000000000000;0.000000000000000000
2.000000000000000000;10.000000000000000000;1.000000000000000000;A;0.018837304933312800;0.119709160086557000;0.000000000000000000;113.000000000000000000
2.000000000000000000;10.000000000000000000;1.000000000000000000;B;0.018837304933312800;0.119709160086557000;2.000000000000000000;0.000000000000000000
2.000000000000000000;10.000000000000000000;1.000000000000000000;C;0.018837304933312800;0.119709160086557000;2.000000000000000000;0.000000000000000000
2.000000000000000000;10.000000000000000000;1.000000000000000000;D;0.018837304933312800;0.119709160086557000;2.000000000000000000;0.000000000000000000
2.000000000000000000;10.000000000000000000;1.000000000000000000;E;0.018837304933312800;0.119709160086557000;2.000000000000000000;0.000000000000000000
2.000000000000000000;10.000000000000000000;1.000000000000000000;F;0.018837304933312800;0.119709160086557000;2.000000000000000000;0.000000000000000000
2.000000000000000000;10.000000000000000000;1.000000000000000000;G;0.018837304933312800;0.119709160086557000;2.000000000000000000;0.000000000000000000
2.000000000000000000;10.000000000000000000;2.000000000000000000;A;0.015516720123477300;0.501615297361563000;0.000000000000000000;147.000000000000000000
2.000000000000000000;10.000000000000000000;2.000000000000000000;B;0.015516720123477300;0.501615297361563000;2.000000000000000000;0.000000000000000000
2.000000000000000000;10.000000000000000000;2.000000000000000000;C;0.015516720123477300;0.501615297361563000;2.000000000000000000;0.000000000000000000
2.000000000000000000;10.000000000000000000;2.000000000000000000;D;0.015516720123477300;0.501615297361563000;2.000000000000000000;0.000000000000000000
2.000000000000000000;10.000000000000000000;2.000000000000000000;E;0.015516720123477300;0.501615297361563000;2.000000000000000000;0.000000000000000000
2.000000000000000000;10.000000000000000000;2.000000000000000000;F;0.015516720123477300;0.501615297361563000;2.000000000000000000;0.000000000000000000
2.000000000000000000;10.000000000000000000;2.000000000000000000;G;0.015516720123477300;0.501615297361563000;2.000000000000000000;0.000000000000000000
3.000000000000000000;0.000000000000000000;0.000000000000000000;A;0.009271117721650670;1.430773264428770000;3.000000000000000000;0.000000000000000000
3.000000000000000000;0.000000000000000000;0.000000000000000000;B;0.009271117721650670;1.430773264428770000;3.000000000000000000;0.000000000000000000
3.000000000000000000;0.000000000000000000;0.000000000000000000;C;0.009271117721650670;1.430773264428770000;0.000000000000000000;101.000000000000000000
3.000000000000000000;0.000000000000000000;0.000000000000000000;D;0.007872858800209170;1.501304124431340000;0.000000000000000000;176.000000000000000000
3.000000000000000000;0.000000000000000000;0.000000000000000000;E;0.007344248210443640;1.516625277341770000;0.000000000000000000;114.000000000000000000
3.000000000000000000;0.000000000000000000;0.000000000000000000;F;0.008569272314745390;1.217573967387310000;0.000000000000000000;147.000000000000000000
3.000000000000000000;0.000000000000000000;0.000000000000000000;G;0.007875011478194600;1.401975126051770000;0.000000000000000000;240.000000000000000000
3.000000000000000000;0.000000000000000000;1.000000000000000000;A;0.017240410857432200;0.158844956717294000;3.000000000000000000;0.000000000000000000
3.000000000000000000;0.000000000000000000;1.000000000000000000;B;0.017240410857432200;0.158844956717294000;3.000000000000000000;0.000000000000000000
3.000000000000000000;0.000000000000000000;1.000000000000000000;C;0.017240410857432200;0.158844956717294000;3.000000000000000000;0.000000000000000000
3.000000000000000000;0.000000000000000000;1.000000000000000000;D;0.017240410857432200;0.158844956717294000;0.000000000000000000;58.000000000000000000
3.000000000000000000;0.000000000000000000;1.000000000000000000;E;0.001515363888478370;1.901446932198000000;0.000000000000000000;66.000000000000000000
3.000000000000000000;0.000000000000000000;1.000000000000000000;F;0.009349057241567020;1.143524635490430000;0.000000000000000000;63.000000000000000000
3.000000000000000000;0.000000000000000000;1.000000000000000000;G;0.013392696008332600;0.625766302087274000;0.000000000000000000;149.000000000000000000
3.000000000000000000;0.000000000000000000;2.000000000000000000;A;0.011967011688962400;0.962460081838231000;0.000000000000000000;797.000000000000000000
3.000000000000000000;0.000000000000000000;2.000000000000000000;B;0.006735507238583970;1.283115818880090000;0.000000000000000000;644.000000000000000000
3.000000000000000000;0.000000000000000000;2.000000000000000000;C;0.005670260970897570;1.357088971667900000;0.000000000000000000;958.000000000000000000
3.000000000000000000;0.000000000000000000;2.000000000000000000;D;0.004872986695255580;1.452736933277000000;0.000000000000000000;1553.000000000000000000
3.000000000000000000;0.000000000000000000;2.000000000000000000;E;0.006313455350900530;1.293212679621100000;0.000000000000000000;991.000000000000000000
3.000000000000000000;0.000000000000000000;2.000000000000000000;F;0.010719247185255200;0.892108072175657000;0.000000000000000000;893.000000000000000000
3.000000000000000000;0.000000000000000000;2.000000000000000000;G;0.007335573776965570;1.176024653846320000;0.000000000000000000;888.000000000000000000
3.000000000000000000;1.000000000000000000;0.000000000000000000;A;0.012411167448649600;1.183965858526470000;3.000000000000000000;0.000000000000000000
3.000000000000000000;1.000000000000000000;0.000000000000000000;B;0.012411167448649600;1.183965858526470000;3.000000000000000000;0.000000000000000000
3.000000000000000000;1.000000000000000000;0.000000000000000000;C;0.012411167448649600;1.183965858526470000;0.000000000000000000;55.000000000000000000
3.000000000000000000;1.000000000000000000;0.000000000000000000;D;0.008794934219074830;1.680269899273110000;0.000000000000000000;103.000000000000000000
3.000000000000000000;1.000000000000000000;0.000000000000000000;E;0.009242916757043270;1.354045108596280000;0.000000000000000000;66.000000000000000000
3.000000000000000000;1.000000000000000000;0.000000000000000000;F;0.007656593316656740;1.741915419292840000;0.000000000000000000;101.000000000000000000
3.000000000000000000;1.000000000000000000;0.000000000000000000;G;0.009107448642725250;1.715877100032880000;0.000000000000000000;133.000000000000000000
3.000000000000000000;1.000000000000000000;1.000000000000000000;A;0.005752982067040140;1.408154858749500000;3.000000000000000000;0.000000000000000000
3.000000000000000000;1.000000000000000000;1.000000000000000000;B;0.005752982067040140;1.408154858749500000;3.000000000000000000;0.000000000000000000
3.000000000000000000;1.000000000000000000;1.000000000000000000;C;0.005752982067040140;1.408154858749500000;3.000000000000000000;0.000000000000000000
3.000000000000000000;1.000000000000000000;1.000000000000000000;D;0.005752982067040140;1.408154858749500000;3.000000000000000000;0.000000000000000000
3.000000000000000000;1.000000000000000000;1.000000000000000000;E;0.005752982067040140;1.408154858749500000;3.000000000000000000;0.000000000000000000
3.000000000000000000;1.000000000000000000;1.000000000000000000;F;0.005752982067040140;1.408154858749500000;3.000000000000000000;0.000000000000000000
3.000000000000000000;1.000000000000000000;1.000000000000000000;G;0.005752982067040140;1.408154858749500000;0.000000000000000000;76.000000000000000000
3.000000000000000000;1.000000000000000000;2.000000000000000000;A;0.010230935192570100;0.943252171769169000;0.000000000000000000;258.000000000000000000
3.000000000000000000;1.000000000000000000;2.000000000000000000;B;0.006587514048276070;1.473531976640390000;0.000000000000000000;198.000000000000000000
3.000000000000000000;1.000000000000000000;2.000000000000000000;C;0.005529634808985740;1.350566235670860000;0.000000000000000000;596.000000000000000000
3.000000000000000000;1.000000000000000000;2.000000000000000000;D;0.007653468501464700;1.291391582272800000;0.000000000000000000;881.000000000000000000
3.000000000000000000;1.000000000000000000;2.000000000000000000;E;0.004943933890586780;1.451914289688420000;0.000000000000000000;528.000000000000000000
3.000000000000000000;1.000000000000000000;2.000000000000000000;F;0.010031496919495700;1.099584664900170000;0.000000000000000000;317.000000000000000000
3.000000000000000000;1.000000000000000000;2.000000000000000000;G;0.006235293894191480;1.171468769053080000;0.000000000000000000;320.000000000000000000
3.000000000000000000;2.000000000000000000;0.000000000000000000;A;0.006994850597408630;1.593250875019050000;3.000000000000000000;0.000000000000000000
3.000000000000000000;2.000000000000000000;0.000000000000000000;B;0.006994850597408630;1.593250875019050000;3.000000000000000000;0.000000000000000000
3.000000000000000000;2.000000000000000000;0.000000000000000000;C;0.006994850597408630;1.593250875019050000;0.000000000000000000;233.000000000000000000
3.000000000000000000;2.000000000000000000;0.000000000000000000;D;0.002444128205530170;2.340397596138280000;0.000000000000000000;223.000000000000000000
3.000000000000000000;2.000000000000000000;0.000000000000000000;E;0.008458052288642690;1.733384509490760000;0.000000000000000000;335.000000000000000000
3.000000000000000000;2.000000000000000000;0.000000000000000000;F;0.003574067757306540;2.036551543488680000;0.000000000000000000;161.000000000000000000
3.000000000000000000;2.000000000000000000;0.000000000000000000;G;0.009445357939775770;1.310160268342430000;0.000000000000000000;133.000000000000000000
3.000000000000000000;2.000000000000000000;1.000000000000000000;A;0.021371759654972100;0.060814580166135400;3.000000000000000000;0.000000000000000000
3.000000000000000000;2.000000000000000000;1.000000000000000000;B;0.021371759654972100;0.060814580166135400;3.000000000000000000;0.000000000000000000
3.000000000000000000;2.000000000000000000;1.000000000000000000;C;0.021371759654972100;0.060814580166135400;0.000000000000000000;112.000000000000000000
3.000000000000000000;2.000000000000000000;1.000000000000000000;D;0.021070231929304400;0.127179031657589000;0.000000000000000000;136.000000000000000000
3.000000000000000000;2.000000000000000000;1.000000000000000000;E;0.010827440992669500;0.955691563793639000;0.000000000000000000;162.000000000000000000
3.000000000000000000;2.000000000000000000;1.000000000000000000;F;0.005417305380636770;1.363683458870490000;0.000000000000000000;139.000000000000000000
3.000000000000000000;2.000000000000000000;1.000000000000000000;G;0.007310929532469120;1.083215580266630000;0.000000000000000000;118.000000000000000000
3.000000000000000000;2.000000000000000000;2.000000000000000000;A;0.008871614824335530;1.344193819943600000;0.000000000000000000;3736.000000000000000000
3.000000000000000000;2.000000000000000000;2.000000000000000000;B;0.007190932676074100;1.475334372712010000;0.000000000000000000;2835.000000000000000000
3.000000000000000000;2.000000000000000000;2.000000000000000000;C;0.009297313650319690;1.262561971741530000;0.000000000000000000;9086.000000000000000000
3.000000000000000000;2.000000000000000000;2.000000000000000000;D;0.008888582072604590;1.266844371306690000;0.000000000000000000;7694.000000000000000000
3.000000000000000000;2.000000000000000000;2.000000000000000000;E;0.008646744762020650;1.247053730474270000;0.000000000000000000;5832.000000000000000000
3.000000000000000000;2.000000000000000000;2.000000000000000000;F;0.007727246886754800;1.345883387744340000;0.000000000000000000;2885.000000000000000000
3.000000000000000000;2.000000000000000000;2.000000000000000000;G;0.005123113760002250;1.456302146689650000;0.000000000000000000;1560.000000000000000000
3.000000000000000000;3.000000000000000000;0.000000000000000000;A;0.002395501723393540;2.318546613279060000;3.000000000000000000;0.000000000000000000
3.000000000000000000;3.000000000000000000;0.000000000000000000;B;0.002395501723393540;2.318546613279060000;0.000000000000000000;69.000000000000000000
3.000000000000000000;3.000000000000000000;0.000000000000000000;C;0.012776849958682300;1.129846012669250000;0.000000000000000000;430.000000000000000000
3.000000000000000000;3.000000000000000000;0.000000000000000000;D;0.009788974523558100;1.552563548403890000;0.000000000000000000;443.000000000000000000
3.000000000000000000;3.000000000000000000;0.000000000000000000;E;0.009394314737911140;1.522468287577970000;0.000000000000000000;156.000000000000000000
3.000000000000000000;3.000000000000000000;0.000000000000000000;F;0.009394314737911140;1.522468287577970000;2.000000000000000000;0.000000000000000000
3.000000000000000000;3.000000000000000000;0.000000000000000000;G;0.009394314737911140;1.522468287577970000;2.000000000000000000;0.000000000000000000
3.000000000000000000;3.000000000000000000;1.000000000000000000;A;0.021291793610937500;-0.436061464619297000;0.000000000000000000;114.000000000000000000
3.000000000000000000;3.000000000000000000;1.000000000000000000;B;0.004184234698314740;1.690706181749200000;0.000000000000000000;133.000000000000000000
3.000000000000000000;3.000000000000000000;1.000000000000000000;C;0.007768710246530430;1.272351071870140000;0.000000000000000000;1232.000000000000000000
3.000000000000000000;3.000000000000000000;1.000000000000000000;D;0.007042249457184390;1.287402326662190000;0.000000000000000000;651.000000000000000000
3.000000000000000000;3.000000000000000000;1.000000000000000000;E;0.009941460368881400;0.824997554952615000;0.000000000000000000;349.000000000000000000
3.000000000000000000;3.000000000000000000;1.000000000000000000;F;0.010542383044964900;0.608723435829567000;0.000000000000000000;72.000000000000000000
3.000000000000000000;3.000000000000000000;1.000000000000000000;G;0.010542383044964900;0.608723435829567000;2.000000000000000000;0.000000000000000000
3.000000000000000000;3.000000000000000000;2.000000000000000000;A;0.014972304810128500;0.618143242190777000;0.000000000000000000;4723.000000000000000000
3.000000000000000000;3.000000000000000000;2.000000000000000000;B;0.013552192513636600;0.726277878896322000;0.000000000000000000;4186.000000000000000000
3.000000000000000000;3.000000000000000000;2.000000000000000000;C;0.014153673870540100;0.630251342064780000;0.000000000000000000;15208.000000000000000000
3.000000000000000000;3.000000000000000000;2.000000000000000000;D;0.013526554879613700;0.712479434199760000;0.000000000000000000;7941.000000000000000000
3.000000000000000000;3.000000000000000000;2.000000000000000000;E;0.013784161785033300;0.638011274224147000;0.000000000000000000;3130.000000000000000000
3.000000000000000000;3.000000000000000000;2.000000000000000000;F;0.017707089368744400;0.219092124041092000;0.000000000000000000;931.000000000000000000
3.000000000000000000;3.000000000000000000;2.000000000000000000;G;0.009792940890770740;0.944833110922784000;0.000000000000000000;301.000000000000000000
3.000000000000000000;4.000000000000000000;0.000000000000000000;A;0.006425589959671510;1.629504243718200000;3.000000000000000000;0.000000000000000000
3.000000000000000000;4.000000000000000000;0.000000000000000000;B;0.006425589959671510;1.629504243718200000;0.000000000000000000;159.000000000000000000
3.000000000000000000;4.000000000000000000;0.000000000000000000;C;0.009195038029102740;1.490986050223200000;0.000000000000000000;805.000000000000000000
3.000000000000000000;4.000000000000000000;0.000000000000000000;D;0.012880092280300300;1.213358664906100000;0.000000000000000000;181.000000000000000000
3.000000000000000000;4.000000000000000000;0.000000000000000000;E;0.012880092280300300;1.213358664906100000;2.000000000000000000;0.000000000000000000
3.000000000000000000;4.000000000000000000;0.000000000000000000;F;0.012880092280300300;1.213358664906100000;2.000000000000000000;0.000000000000000000
3.000000000000000000;4.000000000000000000;0.000000000000000000;G;0.012880092280300300;1.213358664906100000;2.000000000000000000;0.000000000000000000
3.000000000000000000;4.000000000000000000;1.000000000000000000;A;0.007851764926407710;1.636434727597210000;0.000000000000000000;78.000000000000000000
3.000000000000000000;4.000000000000000000;1.000000000000000000;B;0.010952320835933100;0.982911587549369000;0.000000000000000000;695.000000000000000000
